page,word_idx,word,question_image_version
PopSci_MultiplEYE_1_question_01122_target,4,oculară,question_images_version_173
PopSci_MultiplEYE_1_question_01122_target,5,pentru,question_images_version_173
PopSci_MultiplEYE_1_question_01122_target,6,facilitarea,question_images_version_173
PopSci_MultiplEYE_1_question_01122_target,7,cercetării,question_images_version_173
PopSci_MultiplEYE_1_question_01122_target,8,interdisciplinare,question_images_version_173
PopSci_MultiplEYE_1_question_01122_target,9,asupra,question_images_version_173
PopSci_MultiplEYE_1_question_01122_target,10,cititului.,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,0,Colectarea,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,1,de,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,2,texte,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,3,pentru,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,4,a,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,5,facilita,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,6,cercetarea,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,7,în,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,8,numeroase,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,9,domenii,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_a,10,lingvistice.,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,0,Colectarea,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,1,unui,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,2,corpus,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,3,de,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,4,mișcări,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,5,ale,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,6,ochilor,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,7,pentru,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,8,a,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,9,compara,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,10,texte,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,11,în,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,12,diferite,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,13,tipuri,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,14,și,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,15,mărimi,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,16,de,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_b,17,fonturi.,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,0,Colectarea,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,1,datelor,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,2,de,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,3,urmărire,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,4,a,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,5,ochilor,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,6,pentru,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,7,a,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,8,înțelege,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,9,cum,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,10,învață,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,11,oamenii,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,12,limbi,question_images_version_173
PopSci_MultiplEYE_1_question_01122_distractor_c,13,noi.,question_images_version_173
question_01131,0,Care,question_images_version_173
question_01131,1,este,question_images_version_173
question_01131,2,o,question_images_version_173
question_01131,3,provocare,question_images_version_173
question_01131,4,majoră,question_images_version_173
question_01131,5,pentru,question_images_version_173
question_01131,6,proiectul,question_images_version_173
question_01131,7,MultiplEYE?,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,0,Asigurarea,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,1,că,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,2,participanții,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,3,citesc,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,4,traduceri,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,5,bune,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,6,ale,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,7,textelor,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,8,în,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,9,limba,question_images_version_173
PopSci_MultiplEYE_1_question_01131_target,10,lor.,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,0,Obținerea,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,1,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,2,fonduri,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,3,pentru,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,4,activități,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,5,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,6,networking,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,7,și,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,8,vizite,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,9,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_a,10,cercetare.,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,0,Extragerea,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,1,punctelor,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,2,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,3,privire,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,4,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,5,la,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,6,dispozitivul,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,7,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,8,urmărire,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,9,oculară,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,10,și,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,11,distanța,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,12,acestuia,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,13,față,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,14,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_b,15,participant.,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,0,Abordarea,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,1,aspectelor,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,2,etice,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,3,legate,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,4,de,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,5,confidențialitatea,question_images_version_173
PopSci_MultiplEYE_1_question_01131_distractor_c,6,datelor.,question_images_version_173
question_01132,0,Ce,question_images_version_173
question_01132,1,informații,question_images_version_173
question_01132,2,transmite,question_images_version_173
question_01132,3,textul?,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,0,Obiectivul,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,1,principal,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,2,al,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,3,proiectului,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,4,și,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,5,infrastructura,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,6,de,question_images_version_173
PopSci_MultiplEYE_1_question_01132_target,7,colaborare.,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_a,0,Mecanica,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_a,1,mișcărilor,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_a,2,oculare,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_a,3,umane.,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,0,Metode,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,1,de,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,2,extragere,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,3,a,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,4,informațiilor,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,5,din,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_b,6,text.,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,0,Normele,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,1,pentru,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,2,proiectele,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,3,din,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,4,cadrul,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,5,cooperării,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,6,europene,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,7,în,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,8,domeniul,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,9,științei,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,10,și,question_images_version_173
PopSci_MultiplEYE_1_question_01132_distractor_c,11,tehnologiei.,question_images_version_173
page_1,0,Proiectul,
page_1,1,MultiplEYE,
page_1,2,Numele,
page_1,3,„MultiplEYE”,
page_1,4,este,
page_1,5,un,
page_1,6,joc,
page_1,7,de,
page_1,8,cuvinte,
page_1,9,care,
page_1,10,combină,
page_1,11,„multilingvism”,
page_1,12,sau,
page_1,13,„limbi,
page_1,14,multiple”,
page_1,15,cu,
page_1,16,„eye”,
page_1,17,(ochi),
page_1,18,din,
page_1,19,„eye-tracking”,
page_1,20,(urmărire,
page_1,21,oculară).,
page_1,22,MultiplEYE,
page_1,23,este,
page_1,24,o,
page_1,25,Acțiune,
page_1,26,COST,
page_1,27,finanțată,
page_1,28,de,
page_1,29,Uniunea,
page_1,30,Europeană.,
page_1,31,Acțiunile,
page_1,32,COST,
page_1,33,sunt,
page_1,34,rețele,
page_1,35,de,
page_1,36,cercetare,
page_1,37,sprijinite,
page_1,38,de,
page_1,39,Cooperarea,
page_1,40,Europeană,
page_1,41,în,
page_1,42,Știință,
page_1,43,și,
page_1,44,"Tehnologie,",
page_1,45,pe,
page_1,46,scurt,
page_1,47,COST.,
page_1,48,Ca,
page_1,49,organizație,
page_1,50,de,
page_1,51,"finanțare,",
page_1,52,COST,
page_1,53,susține,
page_1,54,rețeaua,
page_1,55,noastră,
page_1,56,în,
page_1,57,creștere,
page_1,58,de,
page_1,59,cercetători,
page_1,60,din,
page_1,61,Europa,
page_1,62,și,
page_1,63,din,
page_1,64,afara,
page_1,65,"ei,",
page_1,66,oferind,
page_1,67,sprijin,
page_1,68,financiar,
page_1,69,pentru,
page_1,70,desfășurarea,
page_1,71,diverselor,
page_1,72,activități,
page_1,73,de,
page_1,74,networking.,
page_2,0,Aceste,
page_2,1,activități,
page_2,2,includ,
page_2,3,întâlniri,
page_2,4,ale,
page_2,5,grupurilor,
page_2,6,de,
page_2,7,"lucru,",
page_2,8,școli,
page_2,9,de,
page_2,10,formare,
page_2,11,pentru,
page_2,12,a,
page_2,13,împărtăși,
page_2,14,abilități,
page_2,15,cu,
page_2,16,cercetătorii,
page_2,17,mai,
page_2,18,tineri,
page_2,19,și,
page_2,20,vizite,
page_2,21,științifice,
page_2,22,de,
page_2,23,cercetare.,
page_2,24,Titlul,
page_2,25,proiectului,
page_2,26,Acțiunii,
page_2,27,COST,
page_2,28,MultiplEYE,
page_2,29,este:,
page_2,30,Facilitarea,
page_2,31,colectării,
page_2,32,datelor,
page_2,33,de,
page_2,34,urmărire,
page_2,35,oculară,
page_2,36,în,
page_2,37,mai,
page_2,38,multe,
page_2,39,limbi,
page_2,40,pentru,
page_2,41,cercetarea,
page_2,42,procesării,
page_2,43,limbajului,
page_2,44,de,
page_2,45,către,
page_2,46,om,
page_2,47,și,
page_2,48,a,
page_2,49,procesării,
page_2,50,automate.,
page_2,51,Acest,
page_2,52,lucru,
page_2,53,înseamnă,
page_2,54,că,
page_2,55,Acțiunea,
page_2,56,COST,
page_2,57,MultiplEYE,
page_2,58,urmărește,
page_2,59,să,
page_2,60,încurajeze,
page_2,61,o,
page_2,62,rețea,
page_2,63,interdisciplinară,
page_2,64,de,
page_2,65,grupuri,
page_2,66,de,
page_2,67,cercetare,
page_2,68,care,
page_2,69,lucrează,
page_2,70,la,
page_2,71,colectarea,
page_2,72,datelor,
page_2,73,de,
page_2,74,urmărire,
page_2,75,oculară,
page_2,76,în,
page_2,77,timpul,
page_2,78,citirii,
page_2,79,în,
page_2,80,mai,
page_2,81,multe,
page_2,82,limbi.,
page_3,0,Obiectivul,
page_3,1,este,
page_3,2,de,
page_3,3,a,
page_3,4,sprijini,
page_3,5,dezvoltarea,
page_3,6,unui,
page_3,7,corpus,
page_3,8,multilingv,
page_3,9,extins,
page_3,10,de,
page_3,11,urmărire,
page_3,12,oculară,
page_3,13,și,
page_3,14,de,
page_3,15,a,
page_3,16,permite,
page_3,17,cercetătorilor,
page_3,18,să,
page_3,19,colecteze,
page_3,20,date,
page_3,21,prin,
page_3,22,împărtășirea,
page_3,23,cunoștințelor,
page_3,24,între,
page_3,25,diverse,
page_3,26,"domenii,",
page_3,27,inclusiv,
page_3,28,"lingvistică,",
page_3,29,"psihologie,",
page_3,30,logopedie,
page_3,31,și,
page_3,32,informatică.,
page_3,33,Aceste,
page_3,34,date,
page_3,35,pot,
page_3,36,fi,
page_3,37,apoi,
page_3,38,utilizate,
page_3,39,pentru,
page_3,40,a,
page_3,41,studia,
page_3,42,procesarea,
page_3,43,limbajului,
page_3,44,uman,
page_3,45,dintr-o,
page_3,46,perspectivă,
page_3,47,"psiholingvistică,",
page_3,48,precum,
page_3,49,și,
page_3,50,pentru,
page_3,51,a,
page_3,52,îmbunătăți,
page_3,53,și,
page_3,54,evalua,
