page,word_idx,word,question_image_version
Lit_Alchemist_4_question_04131_distractor_b,5,ca,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_b,6,pe,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_b,7,stăpânul,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_b,8,lor.,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_c,0,Oile,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_c,1,se,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_c,2,tem,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_c,3,de,question_images_version_173
Lit_Alchemist_4_question_04131_distractor_c,4,băiat.,question_images_version_173
question_04132,0,Ce,question_images_version_173
question_04132,1,are,question_images_version_173
question_04132,2,de,question_images_version_173
question_04132,3,gând,question_images_version_173
question_04132,4,să,question_images_version_173
question_04132,5,facă,question_images_version_173
question_04132,6,băiatul?,question_images_version_173
Lit_Alchemist_4_question_04132_target,0,Vrea,question_images_version_173
Lit_Alchemist_4_question_04132_target,1,să,question_images_version_173
Lit_Alchemist_4_question_04132_target,2,meargă,question_images_version_173
Lit_Alchemist_4_question_04132_target,3,în,question_images_version_173
Lit_Alchemist_4_question_04132_target,4,sat,question_images_version_173
Lit_Alchemist_4_question_04132_target,5,să,question_images_version_173
Lit_Alchemist_4_question_04132_target,6,o,question_images_version_173
Lit_Alchemist_4_question_04132_target,7,vadă,question_images_version_173
Lit_Alchemist_4_question_04132_target,8,pe,question_images_version_173
Lit_Alchemist_4_question_04132_target,9,fiica,question_images_version_173
Lit_Alchemist_4_question_04132_target,10,negustorului.,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,0,Vrea,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,1,să,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,2,meargă,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,3,în,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,4,sat,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,5,să,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,6,tundă,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_a,7,oile.,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,0,Vrea,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,1,să,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,2,trezească,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,3,oile,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,4,pentru,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,5,a,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,6,le,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_b,7,vorbi.,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,0,Vrea,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,1,să,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,2,trezească,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,3,oile,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,4,pentru,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,5,a,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,6,căuta,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,7,hrană,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,8,și,question_images_version_173
Lit_Alchemist_4_question_04132_distractor_c,9,apă.,question_images_version_173
page_1,0,Alchimistul,
page_1,1,-,
page_1,2,Capitolul,
page_1,3,întâi,
page_1,4,Băiatul,
page_1,5,se,
page_1,6,numea,
page_1,7,Santiago.,
page_1,8,Se,
page_1,9,întuneca,
page_1,10,tocmai,
page_1,11,când,
page_1,12,ajunse,
page_1,13,cu,
page_1,14,turma,
page_1,15,lui,
page_1,16,în,
page_1,17,fața,
page_1,18,unei,
page_1,19,vechi,
page_1,20,biserici,
page_1,21,părăsite.,
page_1,22,Acoperișul,
page_1,23,se,
page_1,24,prăbușise,
page_1,25,de,
page_1,26,"mult,",
page_1,27,și,
page_1,28,în,
page_1,29,locul,
page_1,30,unde,
page_1,31,pe,
page_1,32,vremuri,
page_1,33,se,
page_1,34,afla,
page_1,35,sacristia,
page_1,36,creștea,
page_1,37,acum,
page_1,38,un,
page_1,39,sicomor,
page_1,40,uriaș.,
page_1,41,Hotărî,
page_1,42,să,
page_1,43,petreacă,
page_1,44,noaptea,
page_1,45,aici.,
page_1,46,Își,
page_1,47,mână,
page_1,48,toate,
page_1,49,oile,
page_1,50,prin,
page_1,51,ruinele,
page_1,52,porții,
page_1,53,și,
page_1,54,apoi,
page_1,55,puse,
page_1,56,niște,
page_1,57,scânduri,
page_1,58,pentru,
page_1,59,ca,
page_1,60,acestea,
page_1,61,să,
page_1,62,nu,
page_1,63,fugă,
page_1,64,în,
page_1,65,timpul,
page_1,66,nopții.,
page_2,0,Nu,
page_2,1,erau,
page_2,2,lupi,
page_2,3,pe,
page_2,4,"acolo,",
page_2,5,dar,
page_2,6,odată,
page_2,7,îi,
page_2,8,scăpase,
page_2,9,una,
page_2,10,în,
page_2,11,timpul,
page_2,12,nopții,
page_2,13,și,
page_2,14,a,
page_2,15,trebuit,
page_2,16,să-și,
page_2,17,piardă,
page_2,18,toată,
page_2,19,ziua,
page_2,20,următoare,
page_2,21,pentru,
page_2,22,a,
page_2,23,găsi,
page_2,24,oaia,
page_2,25,rătăcită.,
page_2,26,Își,
page_2,27,întinse,
page_2,28,haina,
page_2,29,pe,
page_2,30,jos,
page_2,31,și,
page_2,32,se,
page_2,33,"așeză,",
page_2,34,folosind,
page_2,35,cartea,
page_2,36,pe,
page_2,37,care,
page_2,38,o,
page_2,39,terminase,
page_2,40,de,
page_2,41,citit,
page_2,42,drept,
page_2,43,pernă.,
page_2,44,Își,
page_2,45,"spuse,",
page_2,46,înainte,
page_2,47,de,
page_2,48,a,
page_2,49,"adormi,",
page_2,50,că,
page_2,51,ar,
page_2,52,trebui,
page_2,53,să,
page_2,54,înceapă,
page_2,55,să,
page_2,56,citească,
page_2,57,niște,
page_2,58,cărți,
page_2,59,mai,
page_2,60,groase,
page_2,61,-,
page_2,62,durau,
page_2,63,mai,
page_2,64,mult,
page_2,65,până,
page_2,66,se,
page_2,67,sfârșeau,
page_2,68,și,
page_2,69,erau,
page_2,70,perne,
page_2,71,mai,
page_2,72,confortabile,
page_2,73,în,
page_2,74,timpul,
page_2,75,nopții.,
page_3,0,Era,
page_3,1,încă,
page_3,2,întuneric,
page_3,3,când,
page_3,4,se,
page_3,5,trezi.,
page_3,6,Privi,
page_3,7,în,
page_3,8,sus,
page_3,9,și,
page_3,10,văzu,
page_3,11,stelele,
page_3,12,care,
page_3,13,străluceau,
page_3,14,prin,
page_3,15,acoperișul,
page_3,16,aproape,
page_3,17,năruit.,
page_3,18,„Voiam,
page_3,19,să,
page_3,20,mai,
page_3,21,dorm,
page_3,22,"puțin”,",
page_3,23,se,
page_3,24,gândi,
page_3,25,el.,
page_3,26,Avusese,
page_3,27,același,
page_3,28,vis,
page_3,29,ca,
page_3,30,și,
page_3,31,săptămâna,
page_3,32,"trecută,",
page_3,33,și,
page_3,34,iarăși,
page_3,35,se,
page_3,36,trezise,
page_3,37,înainte,
page_3,38,de,
page_3,39,sfârșit.,
page_3,40,Se,
page_3,41,ridică,
page_3,42,și,
page_3,43,luă,
page_3,44,o,
page_3,45,înghițitură,
page_3,46,de,
page_3,47,vin.,
page_3,48,Apoi,
page_3,49,își,
page_3,50,luă,
page_3,51,toiagul,
page_3,52,și,
page_3,53,începu,
page_3,54,să-și,
page_3,55,trezească,
page_3,56,oile,
page_3,57,care,
page_3,58,încă,
page_3,59,mai,
page_3,60,dormeau.,
page_3,61,Observase,
page_3,62,că,
page_3,63,imediat,
page_3,64,ce,
page_3,65,se,
page_3,66,trezea,
page_3,67,"el,",
page_3,68,cea,
page_3,69,mai,
page_3,70,mare,
page_3,71,parte,
page_3,72,a,
page_3,73,animalelor,
page_3,74,se,
page_3,75,deșteptau,
page_3,76,și,
page_3,77,ele.,
page_3,78,Ca,
page_3,79,și,
page_3,80,cum,
page_3,81,ar,
page_3,82,fi,
page_3,83,existat,
page_3,84,o,
page_3,85,energie,
page_3,86,misterioasă,
page_3,87,care,
page_3,88,îi,
page_3,89,unea,
page_3,90,viața,
page_3,91,de,
page_3,92,aceea,
page_3,93,a,
page_3,94,oilor,
page_3,95,cu,
page_3,96,care,
page_3,97,străbătuse,
page_3,98,pământul,
page_3,99,de,
page_3,100,doi,
page_3,101,ani,
page_3,102,încoace,
page_3,103,în,
page_3,104,căutare,
page_3,105,de,
page_3,106,hrană,
page_3,107,și,
page_3,108,apă.,
page_4,0,„S-au,
page_4,1,obișnuit,
page_4,2,atâta,
page_4,3,cu,
page_4,4,mine,
page_4,5,că-mi,
page_4,6,cunosc,
page_4,7,"obiceiurile”,",
page_4,8,își,
page_4,9,spuse,
page_4,10,în,
page_4,11,șoaptă.,
page_4,12,Dar,
page_4,13,stătu,
page_4,14,o,
page_4,15,clipă,
page_4,16,și,
page_4,17,se,
page_4,18,gândi,
page_4,19,că,
page_4,20,ar,
page_4,21,fi,
page_4,22,putut,
page_4,23,să,
page_4,24,fie,
page_4,25,și,
page_4,26,invers:,
page_4,27,s-o,
page_4,28,fi,
page_4,29,obișnuit,
page_4,30,el,
page_4,31,cu,
page_4,32,orarul,
page_4,33,oilor.,
page_4,34,Dar,
page_4,35,erau,
page_4,36,și,
page_4,37,unele,
page_4,38,oi,
page_4,39,care,
page_4,40,întârziau,
page_4,41,să,
page_4,42,se,
page_4,43,scoale.,
page_4,44,Băiatul,
page_4,45,le,
page_4,46,trezi,
page_4,47,pe,
page_4,48,rând,
page_4,49,cu,
page_4,50,"toiagul,",
page_4,51,strigând-o,
page_4,52,pe,
page_4,53,fiecare,
page_4,54,pe,
page_4,55,nume.,
page_4,56,Totdeauna,
page_4,57,crezuse,
page_4,58,că,
page_4,59,oile,
page_4,60,sunt,
page_4,61,în,
page_4,62,stare,
page_4,63,să,
page_4,64,înțeleagă,
page_4,65,ce,
page_4,66,vorbește,
page_4,67,el.,
page_4,68,De,
page_4,69,aceea,
page_4,70,obișnuia,
page_4,71,uneori,
page_4,72,să,
page_4,73,le,
page_4,74,citească,
page_4,75,părți,
page_4,76,din,
page_4,77,cărțile,
page_4,78,care,
page_4,79,îl,
page_4,80,"impresionaseră,",
page_4,81,sau,
page_4,82,să,
page_4,83,vorbească,
page_4,84,despre,
page_4,85,singurătatea,
page_4,86,și,
page_4,87,bucuria,
page_4,88,unui,
page_4,89,cioban,
page_4,90,pe,
page_4,91,câmp.,
page_5,0,Alteori,
page_5,1,comenta,
page_5,2,ultimele,
page_5,3,noutăți,
page_5,4,pe,
page_5,5,care,
page_5,6,le,
page_5,7,vedea,
page_5,8,prin,
page_5,9,orașele,
page_5,10,pe,
page_5,11,unde,
page_5,12,se,
page_5,13,întâmpla,
page_5,14,să,
page_5,15,treacă.,
page_5,16,Însă,
page_5,17,în,
page_5,18,ultimele,
page_5,19,două,
page_5,20,zile,
page_5,21,avusese,
page_5,22,o,
page_5,23,singură,
page_5,24,grijă:,
page_5,25,fata,
page_5,26,negustorului,
page_5,27,care,
page_5,28,locuia,
page_5,29,în,
page_5,30,orașul,
page_5,31,unde,
page_5,32,avea,
page_5,33,să,
page_5,34,ajungă,
page_5,35,peste,
page_5,36,patru,
page_5,37,zile.,
page_5,38,Nu,
page_5,39,fusese,
page_5,40,decât,
page_5,41,o,
page_5,42,singură,
page_5,43,dată,
page_5,44,"acolo,",
page_5,45,anul,
page_5,46,trecut.,
page_5,47,Negustorul,
page_5,48,avea,
page_5,49,o,
page_5,50,prăvălie,
page_5,51,de,
page_5,52,stofe,
page_5,53,și,
page_5,54,țesături,
page_5,55,și,
page_5,56,îi,
page_5,57,plăcea,
page_5,58,totdeauna,
page_5,59,să,
page_5,60,vadă,
page_5,61,cu,
page_5,62,ochii,
page_5,63,lui,
page_5,64,cum,
page_5,65,sunt,
page_5,66,oile,
page_5,67,"tunse,",
page_5,68,ca,
page_5,69,să,
page_5,70,se,
page_5,71,ferească,
page_5,72,de,
page_5,73,hoții.,
page_5,74,Îi,
page_5,75,spusese,
page_5,76,un,
page_5,77,prieten,
page_5,78,despre,
page_5,79,"prăvălie,",
page_5,80,așa,
page_5,81,că,
page_5,82,ciobanul,
page_5,83,își,
page_5,84,dusese,
page_5,85,oile,
page_5,86,acolo.,
