page,word_idx,word,question_image_version
question_06132,5,acestui,question_images_version_203
question_06132,6,text?,question_images_version_203
Lit_MagicMountain_6_question_06132_target,0,Să,question_images_version_203
Lit_MagicMountain_6_question_06132_target,1,pregătească,question_images_version_203
Lit_MagicMountain_6_question_06132_target,2,terenul,question_images_version_203
Lit_MagicMountain_6_question_06132_target,3,pentru,question_images_version_203
Lit_MagicMountain_6_question_06132_target,4,o,question_images_version_203
Lit_MagicMountain_6_question_06132_target,5,poveste,question_images_version_203
Lit_MagicMountain_6_question_06132_target,6,detaliată,question_images_version_203
Lit_MagicMountain_6_question_06132_target,7,despre,question_images_version_203
Lit_MagicMountain_6_question_06132_target,8,Hans.,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_a,0,Să,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_a,1,contempleze,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_a,2,personajul,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_a,3,lui,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_a,4,Hans.,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_b,0,Să,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_b,1,rezume,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_b,2,dezbaterile,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_b,3,privind,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_b,4,trecerea,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_b,5,timpului.,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,0,Să,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,1,prezinte,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,2,ordinea,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,3,cronologică,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,4,a,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,5,evenimentelor,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,6,din,question_images_version_203
Lit_MagicMountain_6_question_06132_distractor_c,7,trecut.,question_images_version_203
page_1,0,Muntele,
page_1,1,vrăjit,
page_1,2,-,
page_1,3,Expunere,
page_1,4,premergătoare,
page_1,5,Povestea,
page_1,6,lui,
page_1,7,Hans,
page_1,8,"Castorp,",
page_1,9,pe,
page_1,10,care,
page_1,11,avem,
page_1,12,intenția,
page_1,13,s-o,
page_1,14,"istorisim,",
page_1,15,nu,
page_1,16,de,
page_1,17,dragul,
page_1,18,lui,
page_1,19,(căci,
page_1,20,lectorul,
page_1,21,va,
page_1,22,învăța,
page_1,23,a-l,
page_1,24,cunoaște,
page_1,25,ca,
page_1,26,pe,
page_1,27,un,
page_1,28,tânăr,
page_1,29,modest,
page_1,30,și,
page_1,31,deopotrivă,
page_1,32,de,
page_1,33,"simpatic),",
page_1,34,ci,
page_1,35,de,
page_1,36,acela,
page_1,37,al,
page_1,38,întâmplării,
page_1,39,înseși,
page_1,40,care,
page_1,41,ni,
page_1,42,se,
page_1,43,pare,
page_1,44,demnă,
page_1,45,în,
page_1,46,cel,
page_1,47,mai,
page_1,48,înalt,
page_1,49,grad,
page_1,50,de,
page_1,51,a,
page_1,52,fi,
page_1,53,relatată,
page_1,54,(și,
page_1,55,în,
page_1,56,legătură,
page_1,57,cu,
page_1,58,aceasta,
page_1,59,este,
page_1,60,totuși,
page_1,61,potrivit,
page_1,62,să,
page_1,63,reamintim,
page_1,64,că,
page_1,65,e,
page_1,66,povestea,
page_1,67,sa,
page_1,68,și,
page_1,69,că,
page_1,70,un,
page_1,71,eveniment,
page_1,72,oarecare,
page_1,73,nu,
page_1,74,se,
page_1,75,întâmplă,
page_1,76,oricui):,
page_1,77,"așadar,",
page_1,78,povestea,
page_1,79,aceasta,
page_1,80,s-a,
page_1,81,petrecut,
page_1,82,cu,
page_1,83,multă,
page_1,84,vreme,
page_1,85,în,
page_1,86,"urmă,",
page_1,87,și,
page_1,88,"este,",
page_1,89,ca,
page_1,90,să,
page_1,91,spunem,
page_1,92,"așa,",
page_1,93,acoperită,
page_1,94,de,
page_1,95,patina,
page_1,96,"istorică,",
page_1,97,astfel,
page_1,98,că,
page_1,99,e,
page_1,100,absolut,
page_1,101,necesar,
page_1,102,să,
page_1,103,fie,
page_1,104,prezentată,
page_1,105,sub,
page_1,106,înfățișarea,
page_1,107,trecutului,
page_1,108,celui,
page_1,109,mai,
page_1,110,îndepărtat.,
page_2,0,S-ar,
page_2,1,putea,
page_2,2,"ca,",
page_2,3,pentru,
page_2,4,o,
page_2,5,"poveste,",
page_2,6,faptul,
page_2,7,acesta,
page_2,8,să,
page_2,9,nu,
page_2,10,fie,
page_2,11,un,
page_2,12,"neajuns,",
page_2,13,"ci,",
page_2,14,mai,
page_2,15,"curând,",
page_2,16,un,
page_2,17,avantaj;,
page_2,18,se,
page_2,19,cuvine,
page_2,20,doar,
page_2,21,ca,
page_2,22,povestirile,
page_2,23,să,
page_2,24,aparțină,
page_2,25,"trecutului,",
page_2,26,"întrucât,",
page_2,27,se,
page_2,28,poate,
page_2,29,"spune,",
page_2,30,cu,
page_2,31,cât,
page_2,32,s-au,
page_2,33,petrecut,
page_2,34,într-o,
page_2,35,vreme,
page_2,36,mai,
page_2,37,"îndepărtată,",
page_2,38,cu,
page_2,39,atât,
page_2,40,răspund,
page_2,41,mai,
page_2,42,precis,
page_2,43,exigențelor,
page_2,44,"povestirii,",
page_2,45,și,
page_2,46,acest,
page_2,47,fapt,
page_2,48,este,
page_2,49,cu,
page_2,50,atât,
page_2,51,mai,
page_2,52,favorabil,
page_2,53,pentru,
page_2,54,"povestitor,",
page_2,55,adică,
page_2,56,pentru,
page_2,57,evocatorul,
page_2,58,în,
page_2,59,șoaptă,
page_2,60,al,
page_2,61,timpului,
page_2,62,trecut.,
page_3,0,Dar,
page_3,1,se,
page_3,2,întâmplă,
page_3,3,cu,
page_3,4,ea,
page_3,5,ca,
page_3,6,și,
page_3,7,cu,
page_3,8,oamenii,
page_3,9,de,
page_3,10,astăzi,
page_3,11,și,
page_3,12,la,
page_3,13,urma,
page_3,14,urmelor,
page_3,15,și,
page_3,16,cu,
page_3,17,povestitorii:,
page_3,18,e,
page_3,19,cu,
page_3,20,mult,
page_3,21,mai,
page_3,22,bătrână,
page_3,23,decât,
page_3,24,vârsta,
page_3,25,"lor,",
page_3,26,vechimea-i,
page_3,27,nu,
page_3,28,se,
page_3,29,poate,
page_3,30,măsura,
page_3,31,în,
page_3,32,"zile,",
page_3,33,iar,
page_3,34,timpul,
page_3,35,care,
page_3,36,o,
page_3,37,apasă,
page_3,38,nu,
page_3,39,se,
page_3,40,măsoară,
page_3,41,cu,
page_3,42,revoluții,
page_3,43,în,
page_3,44,jurul,
page_3,45,soarelui;,
page_3,46,pe,
page_3,47,"scurt,",
page_3,48,treapta,
page_3,49,sa,
page_3,50,de,
page_3,51,vechime,
page_3,52,nu,
page_3,53,timpului,
page_3,54,și-o,
page_3,55,datorează,
page_3,56,"și,",
page_3,57,prin,
page_3,58,această,
page_3,59,"observație,",
page_3,60,înțelegem,
page_3,61,să,
page_3,62,facem,
page_3,63,aluzie,
page_3,64,la,
page_3,65,dubla,
page_3,66,"esență,",
page_3,67,îndoielnică,
page_3,68,și,
page_3,69,"ciudată,",
page_3,70,a,
page_3,71,acestui,
page_3,72,tainic,
page_3,73,element.,
page_4,0,Dar,
page_4,1,ca,
page_4,2,să,
page_4,3,nu,
page_4,4,întunecăm,
page_4,5,cu,
page_4,6,meșteșugire,
page_4,7,o,
page_4,8,stare,
page_4,9,limpede,
page_4,10,a,
page_4,11,"faptelor,",
page_4,12,iată,
page_4,13,despre,
page_4,14,ce,
page_4,15,este,
page_4,16,vorba:,
page_4,17,nemărginita,
page_4,18,vechime,
page_4,19,a,
page_4,20,povestirii,
page_4,21,noastre,
page_4,22,izvorăște,
page_4,23,din,
page_4,24,aceea,
page_4,25,că,
page_4,26,se,
page_4,27,desfășoară,
page_4,28,înaintea,
page_4,29,unei,
page_4,30,anumite,
page_4,31,răsturnări,
page_4,32,și,
page_4,33,a,
page_4,34,unui,
page_4,35,anumit,
page_4,36,hotar,
page_4,37,care,
page_4,38,a,
page_4,39,tulburat,
page_4,40,adânc,
page_4,41,Viața,
page_4,42,și,
page_4,43,Conștiința...,
page_4,44,Ea,
page_4,45,se,
page_4,46,desfășoară,
page_4,47,sau,
page_4,48,-,
page_4,49,pentru,
page_4,50,a,
page_4,51,evita,
page_4,52,cu,
page_4,53,bună,
page_4,54,știință,
page_4,55,orice,
page_4,56,urmă,
page_4,57,de,
page_4,58,prezent,
page_4,59,-,
page_4,60,se,
page_4,61,"desfășura,",
page_4,62,adică,
page_4,63,s-a,
page_4,64,desfășurat,
page_4,65,"odinioară,",
page_4,66,"cândva,",
page_4,67,în,
page_4,68,acele,
page_4,69,apuse,
page_4,70,zile,
page_4,71,ale,
page_4,72,lumii,
page_4,73,dinaintea,
page_4,74,Marelui,
page_4,75,"Război,",
page_4,76,cu,
page_4,77,al,
page_4,78,cărui,
page_4,79,început,
page_4,80,atâtea,
page_4,81,întâmplări,
page_4,82,au,
page_4,83,"început,",
page_4,84,și,
page_4,85,care,
page_4,86,care,
page_4,87,de,
page_4,88,atunci,
page_4,89,fără,
page_4,90,îndoială,
page_4,91,abia,
page_4,92,au,
page_4,93,încetat,
page_4,94,să,
page_4,95,înceapă.,
page_4,96,Prin,
page_4,97,"urmare,",
page_4,98,povestea,
page_4,99,aceasta,
page_4,100,s-a,
page_4,101,desfășurat,
page_4,102,mai,
page_4,103,"înainte,",
page_4,104,dacă,
page_4,105,nu,
page_4,106,cumva,
page_4,107,cu,
page_4,108,foarte,
page_4,109,mult,
page_4,110,înainte.,
page_5,0,Dar,
page_5,1,caracterul,
page_5,2,trecut,
page_5,3,al,
page_5,4,unei,
page_5,5,povestiri,
page_5,6,nu,
page_5,7,este,
page_5,8,cu,
page_5,9,atât,
page_5,10,mai,
page_5,11,"profund,",
page_5,12,mai,
page_5,13,împlinit,
page_5,14,și,
page_5,15,mai,
page_5,16,legendar,
page_5,17,cu,
page_5,18,cât,
page_5,19,se,
page_5,20,desfășoară,
page_5,21,mai,
page_5,22,apropiat,
page_5,23,de,
page_5,24,„odinioară”?,
page_5,25,Pe,
page_5,26,deasupra,
page_5,27,s-ar,
page_5,28,putea,
page_5,29,ca,
page_5,30,această,
page_5,31,povestire,
page_5,32,a,
page_5,33,noastră,
page_5,34,să,
page_5,35,aparțină,
page_5,36,în,
page_5,37,alte,
page_5,38,"privințe,",
page_5,39,și,
page_5,40,chiar,
page_5,41,prin,
page_5,42,natura,
page_5,43,ei,
page_5,44,"intimă,",
page_5,45,mai,
page_5,46,mult,
page_5,47,sau,
page_5,48,mai,
page_5,49,puțin,
page_5,50,legendei.,
page_5,51,Vom,
page_5,52,relata-o,
page_5,53,în,
page_5,54,"amănunțime,",
page_5,55,cu,
page_5,56,îngrijire,
page_5,57,și,
page_5,58,cu,
page_5,59,cea,
page_5,60,mai,
page_5,61,mare,
page_5,62,băgare,
page_5,63,de,
page_5,64,"seamă,",
page_5,65,dar,
page_5,66,"oare,",
page_5,67,în,
page_5,68,"adevăr,",
page_5,69,plăcerea,
page_5,70,sau,
page_5,71,plictiseala,
page_5,72,ce,
page_5,73,ne-o,
page_5,74,provoacă,
page_5,75,au,
page_5,76,atârnat,
page_5,77,vreodată,
page_5,78,de,
page_5,79,spațiul,
page_5,80,și,
page_5,81,de,
page_5,82,timpul,
page_5,83,pe,
page_5,84,care,
page_5,85,le-au,
page_5,86,cerut,
page_5,87,cu,
page_5,88,stăruință?,
page_5,89,Fără,
page_5,90,a,
page_5,91,ne,
page_5,92,teme,
page_5,93,că,
page_5,94,ne,
page_5,95,expunem,
page_5,96,învinuirii,
page_5,97,de-a,
page_5,98,fi,
page_5,99,exagerat,
page_5,100,de,
page_5,101,"meticuloși,",
page_5,102,înclinăm,
page_5,103,dimpotrivă,
page_5,104,să,
page_5,105,credem,
page_5,106,că,
page_5,107,plăcut,
page_5,108,cu,
page_5,109,adevărat,
page_5,110,este,
page_5,111,numai,
page_5,112,ceea,
page_5,113,ce-i,
page_5,114,lucrat,
page_5,115,cu,
page_5,116,îngrijire.,
page_6,0,Prin,
page_6,1,"urmare,",
page_6,2,povestitorul,
page_6,3,nu,
page_6,4,va,
page_6,5,sfârși,
page_6,6,cât,
page_6,7,ai,
page_6,8,bate,
page_6,9,din,
page_6,10,palme,
page_6,11,istoria,
page_6,12,lui,
page_6,13,Hans.,
page_6,14,Nu-i,
page_6,15,vor,
page_6,16,fi,
page_6,17,suficiente,
page_6,18,nici,
page_6,19,cele,
page_6,20,șapte,
page_6,21,zile,
page_6,22,ale,
page_6,23,"săptămânii,",
page_6,24,și,
page_6,25,nici,
page_6,26,șapte,
page_6,27,luni.,
page_6,28,Cel,
page_6,29,mai,
page_6,30,potrivit,
page_6,31,este,
page_6,32,să,
page_6,33,nu,
page_6,34,se,
page_6,35,întrebe,
page_6,36,dinainte,
page_6,37,cât,
page_6,38,timp,
page_6,39,se,
page_6,40,va,
page_6,41,scurge,
page_6,42,pe,
page_6,43,"pământ,",
page_6,44,în,
page_6,45,vreme,
page_6,46,ce,
page_6,47,povestirea,
page_6,48,aceasta,
page_6,49,îl,
page_6,50,va,
page_6,51,ține,
page_6,52,în,
page_6,53,mrejele,
page_6,54,sale.,
page_6,55,"Și,",
page_6,56,Doamne,
page_6,57,"Dumnezeule,",
page_6,58,nu,
page_6,59,vor,
page_6,60,fi,
page_6,61,chiar,
page_6,62,șapte,
page_6,63,ani!,
