page,word_idx,word,question_image_version
Arg_PISARapaNui_11_question_11121_target,3,au,question_images_version_203
Arg_PISARapaNui_11_question_11121_target,4,dispărut,question_images_version_203
Arg_PISARapaNui_11_question_11121_target,5,copacii,question_images_version_203
Arg_PISARapaNui_11_question_11121_target,6,mari.,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,0,Locul,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,1,de,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,2,unde,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,3,proveneau,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,4,arbuștii,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,5,și,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,6,copacii,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_a,7,mici.,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,0,Care,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,1,a,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,2,fost,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,3,modalitatea,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,4,de,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,5,transport,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,6,pentru,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,7,relocarea,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_b,8,moai-lor.,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,0,Motivul,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,1,pentru,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,2,care,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,3,s-a,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,4,redus,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,5,producția,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,6,de,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,7,culturi,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,8,care,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,9,susținea,question_images_version_203
Arg_PISARapaNui_11_question_11121_distractor_c,10,locuitorii.,question_images_version_203
question_11131,0,De,question_images_version_203
question_11131,1,ce,question_images_version_203
question_11131,2,a,question_images_version_203
question_11131,3,adăugat,question_images_version_203
question_11131,4,profesoara,question_images_version_203
question_11131,5,link-ul,question_images_version_203
question_11131,6,către,question_images_version_203
question_11131,7,recenzia,question_images_version_203
question_11131,8,cărții,question_images_version_203
question_11131,9,la,question_images_version_203
question_11131,10,articolul,question_images_version_203
question_11131,11,de,question_images_version_203
question_11131,12,pe,question_images_version_203
question_11131,13,blogul,question_images_version_203
question_11131,14,său?,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,0,Ca,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,1,să,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,2,propună,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,3,ipoteza,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,4,că,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,5,oamenii,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,6,au,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,7,schimbat,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,8,"mediul,",question_images_version_203
Arg_PISARapaNui_11_question_11131_target,9,ceea,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,10,ce,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,11,a,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,12,cauzat,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,13,epuizarea,question_images_version_203
Arg_PISARapaNui_11_question_11131_target,14,lemnului.,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,0,Ca,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,1,să,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,2,sublinieze,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,3,impactul,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,4,schimbărilor,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,5,de,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,6,mediu,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,7,asupra,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,8,societăților,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_a,9,polineziene.,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,0,Ca,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,1,să,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,2,menționeze,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,3,întrebările,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,4,deschise,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,5,cu,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,6,privire,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,7,la,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,8,declinul,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,9,populației,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,10,din,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,11,Rapa,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_b,12,Nui.,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,0,Ca,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,1,să,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,2,propună,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,3,ipoteza,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,4,că,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,5,un,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,6,eveniment,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,7,meteorologic,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,8,sever,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,9,a,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,10,distrus,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,11,pădurea,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,12,de,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,13,pe,question_images_version_203
Arg_PISARapaNui_11_question_11131_distractor_c,14,insulă.,question_images_version_203
question_11212,0,Ce,question_images_version_203
question_11212,1,lipsea,question_images_version_203
question_11212,2,din,question_images_version_203
question_11212,3,Rapa,question_images_version_203
question_11212,4,Nui,question_images_version_203
question_11212,5,când,question_images_version_203
question_11212,6,au,question_images_version_203
question_11212,7,sosit,question_images_version_203
question_11212,8,europenii,question_images_version_203
question_11212,9,în,question_images_version_203
question_11212,10,1722?,question_images_version_203
Arg_PISARapaNui_11_question_11212_target,0,Copacii.,question_images_version_203
Arg_PISARapaNui_11_question_11212_distractor_a,0,Moai.,question_images_version_203
Arg_PISARapaNui_11_question_11212_distractor_b,0,Păsările.,question_images_version_203
Arg_PISARapaNui_11_question_11212_distractor_c,0,Mineralele.,question_images_version_203
question_11222,0,Ce,question_images_version_203
question_11222,1,factor,question_images_version_203
question_11222,2,sugerează,question_images_version_203
question_11222,3,Jared,question_images_version_203
question_11222,4,Diamond,question_images_version_203
question_11222,5,ca,question_images_version_203
question_11222,6,fiind,question_images_version_203
question_11222,7,o,question_images_version_203
question_11222,8,potențială,question_images_version_203
question_11222,9,cauză,question_images_version_203
question_11222,10,a,question_images_version_203
question_11222,11,războaielor,question_images_version_203
question_11222,12,civile,question_images_version_203
question_11222,13,de,question_images_version_203
question_11222,14,pe,question_images_version_203
question_11222,15,Rapa,question_images_version_203
question_11222,16,Nui?,question_images_version_203
Arg_PISARapaNui_11_question_11222_target,0,Epuizarea,question_images_version_203
Arg_PISARapaNui_11_question_11222_target,1,resurselor,question_images_version_203
Arg_PISARapaNui_11_question_11222_target,2,naturale.,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_a,0,Colapsul,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_a,1,societății,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_a,2,Rapa,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_a,3,Nui.,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_b,0,Sosirea,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_b,1,europenilor.,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_c,0,Un,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_c,1,conflict,question_images_version_203
Arg_PISARapaNui_11_question_11222_distractor_c,2,religios.,question_images_version_203
question_11232,0,Care,question_images_version_203
question_11232,1,este,question_images_version_203
question_11232,2,scopul,question_images_version_203
question_11232,3,principal,question_images_version_203
question_11232,4,al,question_images_version_203
question_11232,5,cărții,question_images_version_203
question_11232,6,lui,question_images_version_203
question_11232,7,Jared,question_images_version_203
question_11232,8,Diamond?,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,0,Să,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,1,investigheze,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,2,rolului,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,3,istoric,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,4,al,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,5,daunelor,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,6,de,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,7,mediu,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,8,provocate,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,9,de,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,10,om,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,11,în,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,12,prăbușirea,question_images_version_203
Arg_PISARapaNui_11_question_11232_target,13,civilizațiilor.,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,0,Să,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,1,analizeze,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,2,factorii,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,3,politici,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,4,și,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,5,economici,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,6,care,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,7,au,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,8,cauzat,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,9,prăbușirea,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,10,societății,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,11,Rapa,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_a,12,Nui.,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,0,Să,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,1,analizeze,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,2,impactul,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,3,coloniștilor,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,4,europeni,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,5,asupra,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,6,decăderii,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,7,mai,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,8,multor,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,9,societăți,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_b,10,istorice.,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,0,Să,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,1,evidențieze,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,2,rolul,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,3,religiei,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,4,și,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,5,al,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,6,spiritualității,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,7,în,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,8,modelarea,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,9,destinului,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,10,societății,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,11,Rapa,question_images_version_203
Arg_PISARapaNui_11_question_11232_distractor_c,12,Nui.,question_images_version_203
page_1,0,Rapa,
page_1,1,Nui,
page_1,2,-,
page_1,3,Introducere,
page_1,4,Imaginează-ți,
page_1,5,"că,",
page_1,6,săptămâna,
page_1,7,"viitoare,",
page_1,8,se,
page_1,9,organizează,
page_1,10,o,
page_1,11,conferință,
page_1,12,la,
page_1,13,biblioteca,
page_1,14,locală.,
page_1,15,La,
page_1,16,acest,
page_1,17,eveniment,
page_1,18,participă,
page_1,19,o,
page_1,20,profesoară,
page_1,21,de,
page_1,22,la,
page_1,23,universitatea,
page_1,24,din,
page_1,25,apropiere.,
page_1,26,Ea,
page_1,27,își,
page_1,28,va,
page_1,29,prezenta,
page_1,30,munca,
page_1,31,de,
page_1,32,teren,
page_1,33,din,
page_1,34,Rapa,
page_1,35,"Nui,",
page_1,36,o,
page_1,37,insulă,
page_1,38,din,
page_1,39,Oceanul,
page_1,40,"Pacific,",
page_1,41,la,
page_1,42,peste,
page_1,43,3200,
page_1,44,km,
page_1,45,vest,
page_1,46,de,
page_1,47,Chile.,
page_2,0,Vrei,
page_2,1,să,
page_2,2,studiezi,
page_2,3,istoria,
page_2,4,insulei,
page_2,5,Rapa,
page_2,6,"Nui,",
page_2,7,astfel,
page_2,8,încât,
page_2,9,să,
page_2,10,ai,
page_2,11,o,
page_2,12,idee,
page_2,13,despre,
page_2,14,subiect,
page_2,15,înainte,
page_2,16,de,
page_2,17,a,
page_2,18,participa,
page_2,19,la,
page_2,20,conferință.,
page_2,21,Prima,
page_2,22,sursă,
page_2,23,pe,
page_2,24,care,
page_2,25,o,
page_2,26,vei,
page_2,27,citi,
page_2,28,este,
page_2,29,o,
page_2,30,postare,
page_2,31,pe,
page_2,32,blog,
page_2,33,scrisă,
page_2,34,de,
page_2,35,profesoară,
page_2,36,pe,
page_2,37,când,
page_2,38,era,
page_2,39,pe,
page_2,40,insulă.,
page_3,0,www.blogulprofesoarei.ro/munca-de-teren/RapaNui,
page_3,1,Blogul,
page_3,2,profesoarei,
page_3,3,Postat,
page_3,4,pe,
page_3,5,23,
page_3,6,"mai,",
page_3,7,11:22,
page_4,0,Mă,
page_4,1,uit,
page_4,2,pe,
page_4,3,fereastră,
page_4,4,de,
page_4,5,dimineață,
page_4,6,și,
page_4,7,văd,
page_4,8,peisajul,
page_4,9,pe,
page_4,10,care,
page_4,11,m-am,
page_4,12,deprins,
page_4,13,să-l,
page_4,14,îndrăgesc,
page_4,15,"aici,",
page_4,16,pe,
page_4,17,Rapa,
page_4,18,"Nui,",
page_4,19,care,
page_4,20,se,
page_4,21,mai,
page_4,22,numește,
page_4,23,și,
page_4,24,Insula,
page_4,25,Paștelui.,
page_4,26,Ierburile,
page_4,27,și,
page_4,28,arbuștii,
page_4,29,sunt,
page_4,30,"verzi,",
page_4,31,cerul,
page_4,32,e,
page_4,33,"albastru,",
page_4,34,iar,
page_4,35,bătrânii,
page_4,36,"vulcani,",
page_4,37,acum,
page_4,38,"stinși,",
page_4,39,se,
page_4,40,zăresc,
page_4,41,în,
page_4,42,depărtare.,
page_5,0,Sunt,
page_5,1,un,
page_5,2,pic,
page_5,3,tristă,
page_5,4,știind,
page_5,5,că,
page_5,6,e,
page_5,7,ultima,
page_5,8,mea,
page_5,9,săptămână,
page_5,10,pe,
page_5,11,insulă.,
page_5,12,Mi-am,
page_5,13,încheiat,
page_5,14,activitatea,
page_5,15,pe,
page_5,16,teren,
page_5,17,și,
page_5,18,mă,
page_5,19,voi,
page_5,20,întoarce,
page_5,21,acasă.,
page_5,22,"Astăzi,",
page_5,23,voi,
page_5,24,face,
page_5,25,o,
page_5,26,plimbare,
page_5,27,printre,
page_5,28,dealuri,
page_5,29,și,
page_5,30,îmi,
page_5,31,voi,
page_5,32,lua,
page_5,33,rămas,
page_5,34,bun,
page_5,35,de,
page_5,36,la,
page_5,37,statuile,
page_5,38,uriașe,
page_5,39,(„moai”),
page_5,40,pe,
page_5,41,care,
page_5,42,le-am,
page_5,43,studiat,
page_5,44,în,
page_5,45,ultimele,
page_5,46,nouă,
page_5,47,luni.,
page_5,48,Iată,
page_5,49,o,
page_5,50,imagine,
page_5,51,cu,
page_5,52,aceste,
page_5,53,statui,
page_5,54,masive.,
page_6,0,Dacă,
page_6,1,ai,
page_6,2,urmărit,
page_6,3,blogul,
page_6,4,meu,
page_6,5,anul,
page_6,6,"acesta,",
page_6,7,atunci,
page_6,8,ai,
page_6,9,aflat,
page_6,10,că,
page_6,11,populația,
page_6,12,de,
page_6,13,pe,
page_6,14,Rapa,
page_6,15,Nui,
page_6,16,a,
page_6,17,sculptat,
page_6,18,aceste,
page_6,19,moai,
page_6,20,cu,
page_6,21,sute,
page_6,22,de,
page_6,23,ani,
page_6,24,în,
page_6,25,urmă.,
page_6,26,Aceste,
page_6,27,statui,
page_6,28,impresionante,
page_6,29,au,
page_6,30,fost,
page_6,31,tăiate,
page_6,32,într-o,
page_6,33,singură,
page_6,34,"carieră,",
page_6,35,în,
page_6,36,partea,
page_6,37,estică,
page_6,38,a,
page_6,39,insulei.,
page_6,40,Unele,
page_6,41,dintre,
page_6,42,ele,
page_6,43,cântăresc,
page_6,44,mii,
page_6,45,de,
page_6,46,kilograme,
page_6,47,și,
page_6,48,totuși,
page_6,49,locuitorii,
page_6,50,din,
page_6,51,Rapa,
page_6,52,Nui,
page_6,53,au,
page_6,54,reușit,
page_6,55,să,
page_6,56,le,
page_6,57,deplaseze,
page_6,58,în,
page_6,59,locuri,
page_6,60,aflate,
page_6,61,la,
page_6,62,mare,
page_6,63,distanță,
page_6,64,de,
page_6,65,"carieră,",
page_6,66,fără,
page_6,67,macarale,
page_6,68,sau,
page_6,69,alte,
page_6,70,utilaje,
page_6,71,grele.,
page_7,0,Timp,
page_7,1,de,
page_7,2,mulți,
page_7,3,"ani,",
page_7,4,arheologii,
page_7,5,nu,
page_7,6,au,
page_7,7,găsit,
page_7,8,o,
page_7,9,explicație,
page_7,10,despre,
page_7,11,cum,
page_7,12,au,
page_7,13,putut,
page_7,14,fi,
page_7,15,deplasate,
page_7,16,statuile.,
page_7,17,A,
page_7,18,fost,
page_7,19,un,
page_7,20,mister,
page_7,21,până,
page_7,22,în,
page_7,23,anii,
page_7,24,"1990,",
page_7,25,când,
page_7,26,o,
page_7,27,echipă,
page_7,28,de,
page_7,29,arheologi,
page_7,30,și,
page_7,31,localnici,
page_7,32,din,
page_7,33,Rapa,
page_7,34,Nui,
page_7,35,au,
page_7,36,demonstrat,
page_7,37,că,
page_7,38,moai-i,
page_7,39,pot,
page_7,40,fi,
page_7,41,transportați,
page_7,42,și,
page_7,43,ridicați,
page_7,44,cu,
page_7,45,funii,
page_7,46,făcute,
page_7,47,din,
page_7,48,"plante,",
page_7,49,cu,
page_7,50,ajutorul,
page_7,51,unor,
page_7,52,role,
page_7,53,și,
page_7,54,șenile,
page_7,55,de,
page_7,56,lemn,
page_7,57,construite,
page_7,58,din,
page_7,59,copacii,
page_7,60,masivi,
page_7,61,care,
page_7,62,în,
page_7,63,trecut,
page_7,64,creșteau,
page_7,65,în,
page_7,66,mare,
page_7,67,număr,
page_7,68,pe,
page_7,69,insulă.,
page_7,70,Misterul,
page_7,71,statuilor,
page_7,72,fusese,
page_7,73,dezlegat.,
page_8,0,Dar,
page_8,1,a,
page_8,2,rămas,
page_8,3,un,
page_8,4,alt,
page_8,5,mister.,
page_8,6,Ce,
page_8,7,s-a,
page_8,8,întâmplat,
page_8,9,cu,
page_8,10,plantele,
page_8,11,și,
page_8,12,cu,
page_8,13,acei,
page_8,14,copaci,
page_8,15,uriași,
page_8,16,care,
page_8,17,au,
page_8,18,ajutat,
page_8,19,la,
page_8,20,deplasarea,
page_8,21,moai-lor?,
page_8,22,După,
page_8,23,cum,
page_8,24,"spuneam,",
page_8,25,mă,
page_8,26,uit,
page_8,27,pe,
page_8,28,fereastră,
page_8,29,și,
page_8,30,zăresc,
page_8,31,"ierburi,",
page_8,32,arbuști,
page_8,33,și,
page_8,34,unu-doi,
page_8,35,"copăcei,",
page_8,36,nimic,
page_8,37,altceva,
page_8,38,care,
page_8,39,ar,
page_8,40,fi,
page_8,41,putut,
page_8,42,ajuta,
page_8,43,la,
page_8,44,deplasarea,
page_8,45,statuilor,
page_8,46,imense.,
page_8,47,E,
page_8,48,ca,
page_8,49,un,
page_8,50,joc,
page_8,51,de,
page_8,52,puzzle,
page_8,53,"fascinant,",
page_8,54,unul,
page_8,55,pe,
page_8,56,care,
page_8,57,îl,
page_8,58,voi,
page_8,59,explora,
page_8,60,în,
page_8,61,următoarele,
page_8,62,postări,
page_8,63,și,
page_8,64,conferințe.,
page_8,65,Până,
page_8,66,"atunci,",
page_8,67,poate,
page_8,68,dorești,
page_8,69,să,
page_8,70,investighezi,
page_8,71,misterul,
page_8,72,pe,
page_8,73,cont,
page_8,74,propriu.,
page_8,75,Sugerez,
page_8,76,să,
page_8,77,începi,
page_8,78,cu,
page_8,79,lectura,
page_8,80,unei,
page_8,81,cărți,
page_8,82,pe,
page_8,83,nume,
page_8,84,Colaps,
page_8,85,de,
page_8,86,Jared,
page_8,87,Diamond.,
page_8,88,Această,
page_8,89,recenzie,
page_8,90,pentru,
page_8,91,Colaps,
page_8,92,este,
page_8,93,un,
page_8,94,punct,
page_8,95,de,
page_8,96,plecare,
page_8,97,valoros.,
page_9,0,www.recenziiacademice.ro/Colaps,
page_9,1,Recenzia,
page_9,2,volumului,
page_9,3,Colaps,
page_10,0,"Colaps,",
page_10,1,noua,
page_10,2,carte,
page_10,3,a,
page_10,4,lui,
page_10,5,Jared,
page_10,6,"Diamond,",
page_10,7,reprezintă,
page_10,8,un,
page_10,9,avertisment,
page_10,10,clar,
page_10,11,cu,
page_10,12,privire,
page_10,13,la,
page_10,14,consecințele,
page_10,15,degradării,
page_10,16,mediului,
page_10,17,înconjurător.,
page_10,18,Autorul,
page_10,19,descrie,
page_10,20,în,
page_10,21,carte,
page_10,22,mai,
page_10,23,multe,
page_10,24,civilizații,
page_10,25,care,
page_10,26,au,
page_10,27,ajuns,
page_10,28,în,
page_10,29,"colaps,",
page_10,30,din,
page_10,31,cauza,
page_10,32,alegerilor,
page_10,33,pe,
page_10,34,care,
page_10,35,le-au,
page_10,36,făcut,
page_10,37,și,
page_10,38,al,
page_10,39,impactului,
page_10,40,acestora,
page_10,41,asupra,
page_10,42,mediului.,
page_10,43,Rapa,
page_10,44,Nui,
page_10,45,este,
page_10,46,unul,
page_10,47,dintre,
page_10,48,exemplele,
page_10,49,cele,
page_10,50,mai,
page_10,51,tulburătoare,
page_10,52,din,
page_10,53,volum.,
page_11,0,Potrivit,
page_11,1,"autorului,",
page_11,2,Rapa,
page_11,3,Nui,
page_11,4,a,
page_11,5,început,
page_11,6,să,
page_11,7,fie,
page_11,8,locuită,
page_11,9,de,
page_11,10,polinezieni,
page_11,11,pe,
page_11,12,la,
page_11,13,700,
page_11,14,e.n.,
page_11,15,S-a,
page_11,16,dezvoltat,
page_11,17,astfel,
page_11,18,o,
page_11,19,civilizație,
page_11,20,înfloritoare,
page_11,21,de,
page_11,22,aproape,
page_11,23,15000,
page_11,24,de,
page_11,25,locuitori.,
page_11,26,Au,
page_11,27,sculptat,
page_11,28,statuile,
page_11,29,"faimoase,",
page_11,30,"moai-i,",
page_11,31,apoi,
page_11,32,au,
page_11,33,folosit,
page_11,34,resursele,
page_11,35,naturale,
page_11,36,la,
page_11,37,îndemână,
page_11,38,pentru,
page_11,39,a,
page_11,40,le,
page_11,41,deplasa,
page_11,42,în,
page_11,43,diferite,
page_11,44,locuri,
page_11,45,de,
page_11,46,pe,
page_11,47,insulă.,
page_11,48,Când,
page_11,49,au,
page_11,50,debarcat,
page_11,51,primii,
page_11,52,europeni,
page_11,53,pe,
page_11,54,insulă,
page_11,55,în,
page_11,56,"1722,",
page_11,57,statuile,
page_11,58,erau,
page_11,59,încă,
page_11,60,"acolo,",
page_11,61,dar,
page_11,62,arborii,
page_11,63,dispăruseră.,
page_12,0,Insula,
page_12,1,mai,
page_12,2,avea,
page_12,3,atunci,
page_12,4,doar,
page_12,5,câteva,
page_12,6,mii,
page_12,7,de,
page_12,8,"locuitori,",
page_12,9,care,
page_12,10,se,
page_12,11,luptau,
page_12,12,să,
