page,word_idx,word,question_image_version
Enc_WikiMoon_13_question_13131_target,4,al,question_images_version_203
Enc_WikiMoon_13_question_13131_target,5,Pământului,question_images_version_203
Enc_WikiMoon_13_question_13131_target,6,și,question_images_version_203
Enc_WikiMoon_13_question_13131_target,7,exercită,question_images_version_203
Enc_WikiMoon_13_question_13131_target,8,o,question_images_version_203
Enc_WikiMoon_13_question_13131_target,9,forță,question_images_version_203
Enc_WikiMoon_13_question_13131_target,10,gravitațională.,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,0,Din,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,1,cauza,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,2,masei,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,3,sale,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,4,mari,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,5,și,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,6,a,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,7,gravitației,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,8,la,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_a,9,suprafață.,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,0,Pentru,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,1,că,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,2,este,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,3,vizibilă,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,4,de,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,5,pe,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_b,6,Pământ.,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_c,0,Pentru,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_c,1,că,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_c,2,este,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_c,3,un,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_c,4,satelit,question_images_version_203
Enc_WikiMoon_13_question_13131_distractor_c,5,natural.,question_images_version_203
page_1,0,Luna,
page_1,1,https://ro.wikipedia.org/wiki/Luna,
page_1,2,De,
page_1,3,la,
page_1,4,"Wikipedia,",
page_1,5,enciclopedia,
page_1,6,liberă,
page_1,7,Luna,
page_1,8,este,
page_1,9,singurul,
page_1,10,satelit,
page_1,11,natural,
page_1,12,al,
page_1,13,Pământului.,
page_1,14,Ea,
page_1,15,orbitează,
page_1,16,în,
page_1,17,jurul,
page_1,18,Pământului,
page_1,19,la,
page_1,20,o,
page_1,21,distanță,
page_1,22,medie,
page_1,23,de,
page_1,24,384.400,
page_1,25,km,
page_1,26,(238.900,
page_1,27,mile;,
page_1,28,"1,28",
page_1,29,secunde,
page_1,30,"lumină),",
page_1,31,sau,
page_1,32,aproximativ,
page_1,33,de,
page_1,34,30,
page_1,35,de,
page_1,36,ori,
page_1,37,diametrul,
page_1,38,Pământului.,
page_2,0,Luna,
page_2,1,este,
page_2,2,întotdeauna,
page_2,3,orientată,
page_2,4,spre,
page_2,5,Pământ,
page_2,6,cu,
page_2,7,fața,
page_2,8,sa,
page_2,9,vizibilă,
page_2,10,pentru,
page_2,11,că,
page_2,12,perioada,
page_2,13,sa,
page_2,14,de,
page_2,15,rotație,
page_2,16,este,
page_2,17,egală,
page_2,18,cu,
page_2,19,perioada,
page_2,20,sa,
page_2,21,de,
page_2,22,"revoluție,",
page_2,23,un,
page_2,24,fenomen,
page_2,25,rezultat,
page_2,26,din,
page_2,27,rotația,
page_2,28,sincronă,
page_2,29,cu,
page_2,30,Pământul.,
page_2,31,Această,
page_2,32,perioadă,
page_2,33,"este,",
page_2,34,în,
page_2,35,raport,
page_2,36,cu,
page_2,37,"Soarele,",
page_2,38,de,
page_2,39,"29,5",
page_2,40,zile,
page_2,41,și,
page_2,42,este,
page_2,43,vizibilă,
page_2,44,ca,
page_2,45,ciclul,
page_2,46,fazelor,
page_2,47,lunare.,
page_2,48,Pentru,
page_2,49,"Pământ,",
page_2,50,Luna,
page_2,51,a,
page_2,52,"fost,",
page_2,53,în,
page_2,54,afară,
page_2,55,de,
page_2,56,"Soare,",
page_2,57,cel,
page_2,58,mai,
page_2,59,influent,
page_2,60,obiect,
page_2,61,"ceresc,",
page_2,62,în,
page_2,63,special,
page_2,64,datorită,
page_2,65,influenței,
page_2,66,sale,
page_2,67,"gravitaționale,",
page_2,68,fiind,
page_2,69,principalul,
page_2,70,factor,
page_2,71,care,
page_2,72,determină,
page_2,73,mareele,
page_2,74,Pământului.,
